,location,crop,season,indicator,Unit,Date,Value,State,mean
250,Adilabad,Jowar,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2011,1.0559862517,Telangana,79.6026315789
251,Adilabad,Jowar,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2012,1.8629954929,Telangana,79.6026315789
252,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,1999,93500.0,Telangana,79.6026315789
253,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2000,82630.0,Telangana,79.6026315789
254,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2001,73626.0,Telangana,79.6026315789
255,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2002,74174.0,Telangana,79.6026315789
256,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2003,53035.0,Telangana,79.6026315789
257,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2004,63220.0,Telangana,79.6026315789
258,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2005,65999.0,Telangana,79.6026315789
259,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2006,57107.0,Telangana,79.6026315789
260,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2007,57042.0,Telangana,79.6026315789
261,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2008,30000.0,Telangana,79.6026315789
262,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2009,24949.0,Telangana,79.6026315789
263,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2010,29286.0,Telangana,79.6026315789
264,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2011,14536.0,Telangana,79.6026315789
265,Adilabad,Jowar,Rabi,Area (In Hectare),hectare,2012,10273.0,Telangana,79.6026315789
266,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,1999,40900.0,Telangana,79.6026315789
267,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2000,35283.0,Telangana,79.6026315789
268,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2001,43734.0,Telangana,79.6026315789
269,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2002,63196.0,Telangana,79.6026315789
270,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2003,23919.0,Telangana,79.6026315789
271,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2004,38438.0,Telangana,79.6026315789
272,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2005,26796.0,Telangana,79.6026315789
273,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2006,39632.0,Telangana,79.6026315789
274,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2007,37990.0,Telangana,79.6026315789
275,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2008,24000.0,Telangana,79.6026315789
276,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2009,20882.0,Telangana,79.6026315789
277,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2010,19592.0,Telangana,79.6026315789
278,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2011,9100.0,Telangana,79.6026315789
279,Adilabad,Jowar,Rabi,Production (In Tonnes),tonnes,2012,10026.0,Telangana,79.6026315789
280,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,1999,0.43743315508,Telangana,79.6026315789
281,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2000,0.42699987898,Telangana,79.6026315789
282,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2001,0.59400211882,Telangana,79.6026315789
283,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2002,0.85199665651,Telangana,79.6026315789
284,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2003,0.45100405393,Telangana,79.6026315789
285,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2004,0.60800379627,Telangana,79.6026315789
286,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2005,0.40600615161,Telangana,79.6026315789
287,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2006,0.69399548217,Telangana,79.6026315789
288,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2007,0.66600049087,Telangana,79.6026315789
289,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2008,0.8,Telangana,79.6026315789
290,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2009,0.83698745441,Telangana,79.6026315789
291,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2010,0.66898859523,Telangana,79.6026315789
292,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2011,0.62603192075,Telangana,79.6026315789
293,Adilabad,Jowar,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2012,0.97595639054,Telangana,79.6026315789
294,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,1999,300.0,Telangana,79.6026315789
295,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2000,644.0,Telangana,79.6026315789
296,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2001,518.0,Telangana,79.6026315789
297,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2002,628.0,Telangana,79.6026315789
298,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2003,960.0,Telangana,79.6026315789
299,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2004,1820.0,Telangana,79.6026315789
300,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2005,1230.0,Telangana,79.6026315789
301,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2006,779.0,Telangana,79.6026315789
302,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2007,1035.0,Telangana,79.6026315789
303,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2008,1000.0,Telangana,79.6026315789
304,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2009,350.0,Telangana,79.6026315789
305,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2010,831.0,Telangana,79.6026315789
306,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2011,1555.0,Telangana,79.6026315789
307,Adilabad,Bajra,Rabi,Area (In Hectare),hectare,2012,524.0,Telangana,79.6026315789
308,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,1999,100.0,Telangana,79.6026315789
309,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2000,377.0,Telangana,79.6026315789
310,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2001,311.0,Telangana,79.6026315789
311,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2002,293.0,Telangana,79.6026315789
312,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2003,455.0,Telangana,79.6026315789
313,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2004,1112.0,Telangana,79.6026315789
314,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2005,389.0,Telangana,79.6026315789
315,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2006,494.0,Telangana,79.6026315789
316,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2007,365.0,Telangana,79.6026315789
317,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2008,1000.0,Telangana,79.6026315789
318,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2009,222.0,Telangana,79.6026315789
319,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2010,402.0,Telangana,79.6026315789
320,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2011,1127.0,Telangana,79.6026315789
321,Adilabad,Bajra,Rabi,Production (In Tonnes),tonnes,2012,328.0,Telangana,79.6026315789
322,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,1999,0.33333333333,Telangana,79.6026315789
323,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2000,0.58540372671,Telangana,79.6026315789
324,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2001,0.60038610039,Telangana,79.6026315789
325,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2002,0.46656050955,Telangana,79.6026315789
326,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2003,0.47395833333,Telangana,79.6026315789
327,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2004,0.61098901099,Telangana,79.6026315789
328,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2005,0.3162601626,Telangana,79.6026315789
329,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2006,0.63414634146,Telangana,79.6026315789
330,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2007,0.35265700483,Telangana,79.6026315789
331,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2008,1.0,Telangana,79.6026315789
332,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2009,0.63428571429,Telangana,79.6026315789
333,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2010,0.48375451264,Telangana,79.6026315789
334,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2011,0.72475884244,Telangana,79.6026315789
335,Adilabad,Bajra,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2012,0.62595419847,Telangana,79.6026315789
336,Adilabad,Maize,Total,Area (In Hectare),hectare,1999,29300.0,Telangana,79.6026315789
337,Adilabad,Maize,Total,Area (In Hectare),hectare,2000,30524.0,Telangana,79.6026315789
338,Adilabad,Maize,Total,Area (In Hectare),hectare,2001,30498.0,Telangana,79.6026315789
339,Adilabad,Maize,Total,Area (In Hectare),hectare,2002,27713.0,Telangana,79.6026315789
340,Adilabad,Maize,Total,Area (In Hectare),hectare,2003,28305.0,Telangana,79.6026315789
341,Adilabad,Maize,Total,Area (In Hectare),hectare,2004,30459.0,Telangana,79.6026315789
342,Adilabad,Maize,Total,Area (In Hectare),hectare,2005,26517.0,Telangana,79.6026315789
343,Adilabad,Maize,Total,Area (In Hectare),hectare,2006,27153.0,Telangana,79.6026315789
344,Adilabad,Maize,Total,Area (In Hectare),hectare,2007,25057.0,Telangana,79.6026315789
345,Adilabad,Maize,Total,Area (In Hectare),hectare,2008,24000.0,Telangana,79.6026315789
346,Adilabad,Maize,Total,Area (In Hectare),hectare,2009,32623.0,Telangana,79.6026315789
347,Adilabad,Maize,Total,Area (In Hectare),hectare,2010,17899.0,Telangana,79.6026315789
348,Adilabad,Maize,Total,Area (In Hectare),hectare,2011,20363.0,Telangana,79.6026315789
349,Adilabad,Maize,Total,Area (In Hectare),hectare,2012,18047.0,Telangana,79.6026315789
350,Adilabad,Maize,Total,Production (In Tonnes),tonnes,1999,77900.0,Telangana,79.6026315789
351,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2000,84027.0,Telangana,79.6026315789
352,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2001,95529.0,Telangana,79.6026315789
353,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2002,109296.0,Telangana,79.6026315789
354,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2003,68877.0,Telangana,79.6026315789
355,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2004,124239.0,Telangana,79.6026315789
356,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2005,74482.0,Telangana,79.6026315789
357,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2006,92172.0,Telangana,79.6026315789
358,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2007,78012.0,Telangana,79.6026315789
359,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2008,76000.0,Telangana,79.6026315789
360,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2009,137479.0,Telangana,79.6026315789
361,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2010,68468.0,Telangana,79.6026315789
362,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2011,79837.0,Telangana,79.6026315789
363,Adilabad,Maize,Total,Production (In Tonnes),tonnes,2012,52403.0,Telangana,79.6026315789
364,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,1999,2.6587030717,Telangana,79.6026315789
365,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2000,2.7528174551,Telangana,79.6026315789
366,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2001,3.1323037576,Telangana,79.6026315789
367,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2002,3.9438530653,Telangana,79.6026315789
368,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2003,2.4333863275,Telangana,79.6026315789
369,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2004,4.078892938,Telangana,79.6026315789
370,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2005,2.8088396123,Telangana,79.6026315789
371,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2006,3.3945420396,Telangana,79.6026315789
372,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2007,3.1133814902,Telangana,79.6026315789
373,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2008,3.1666666667,Telangana,79.6026315789
374,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2009,4.214174049,Telangana,79.6026315789
375,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2010,3.8252416336,Telangana,79.6026315789
376,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2011,3.9206894858,Telangana,79.6026315789
377,Adilabad,Maize,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2012,2.9036959051,Telangana,79.6026315789
378,Adilabad,Maize,Kharif,Area (In Hectare),hectare,1999,24900.0,Telangana,79.6026315789
379,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2000,25763.0,Telangana,79.6026315789
380,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2001,25795.0,Telangana,79.6026315789
381,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2002,22470.0,Telangana,79.6026315789
382,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2003,23626.0,Telangana,79.6026315789
383,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2004,24496.0,Telangana,79.6026315789
384,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2005,20919.0,Telangana,79.6026315789
385,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2006,20852.0,Telangana,79.6026315789
386,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2007,19286.0,Telangana,79.6026315789
387,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2008,18000.0,Telangana,79.6026315789
388,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2009,17574.0,Telangana,79.6026315789
389,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2010,13766.0,Telangana,79.6026315789
390,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2011,13638.0,Telangana,79.6026315789
391,Adilabad,Maize,Kharif,Area (In Hectare),hectare,2012,13118.0,Telangana,79.6026315789
392,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,1999,59500.0,Telangana,79.6026315789
393,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2000,65721.0,Telangana,79.6026315789
394,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2001,73928.0,Telangana,79.6026315789
395,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2002,85498.0,Telangana,79.6026315789
396,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2003,49993.0,Telangana,79.6026315789
397,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2004,97984.0,Telangana,79.6026315789
398,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2005,62150.0,Telangana,79.6026315789
399,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2006,74233.0,Telangana,79.6026315789
400,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2007,58437.0,Telangana,79.6026315789
401,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2008,61000.0,Telangana,79.6026315789
402,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2009,83107.0,Telangana,79.6026315789
403,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2010,52531.0,Telangana,79.6026315789
404,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2011,57375.0,Telangana,79.6026315789
405,Adilabad,Maize,Kharif,Production (In Tonnes),tonnes,2012,28059.0,Telangana,79.6026315789
406,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,1999,2.3895582329,Telangana,79.6026315789
407,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2000,2.5509839693,Telangana,79.6026315789
408,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2001,2.8659817794,Telangana,79.6026315789
409,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2002,3.8049844237,Telangana,79.6026315789
410,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2003,2.1160162533,Telangana,79.6026315789
411,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2004,4.0,Telangana,79.6026315789
412,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2005,2.9709833166,Telangana,79.6026315789
413,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2006,3.5599942452,Telangana,79.6026315789
414,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2007,3.0300217775,Telangana,79.6026315789
415,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2008,3.3888888889,Telangana,79.6026315789
416,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2009,4.7289746216,Telangana,79.6026315789
417,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2010,3.815995932,Telangana,79.6026315789
418,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2011,4.2069951606,Telangana,79.6026315789
419,Adilabad,Maize,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2012,2.1389693551,Telangana,79.6026315789
420,Adilabad,Maize,Rabi,Area (In Hectare),hectare,1999,4400.0,Telangana,79.6026315789
421,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2000,4761.0,Telangana,79.6026315789
422,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2001,4703.0,Telangana,79.6026315789
423,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2002,5243.0,Telangana,79.6026315789
424,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2003,4679.0,Telangana,79.6026315789
425,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2004,5963.0,Telangana,79.6026315789
426,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2005,5598.0,Telangana,79.6026315789
427,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2006,6301.0,Telangana,79.6026315789
428,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2007,5771.0,Telangana,79.6026315789
429,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2008,6000.0,Telangana,79.6026315789
430,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2009,15049.0,Telangana,79.6026315789
431,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2010,4133.0,Telangana,79.6026315789
432,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2011,6725.0,Telangana,79.6026315789
433,Adilabad,Maize,Rabi,Area (In Hectare),hectare,2012,4929.0,Telangana,79.6026315789
434,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,1999,18400.0,Telangana,79.6026315789
435,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2000,18306.0,Telangana,79.6026315789
436,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2001,21601.0,Telangana,79.6026315789
437,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2002,23798.0,Telangana,79.6026315789
438,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2003,18884.0,Telangana,79.6026315789
439,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2004,26255.0,Telangana,79.6026315789
440,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2005,12332.0,Telangana,79.6026315789
441,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2006,17939.0,Telangana,79.6026315789
442,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2007,19575.0,Telangana,79.6026315789
443,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2008,15000.0,Telangana,79.6026315789
444,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2009,54372.0,Telangana,79.6026315789
445,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2010,15937.0,Telangana,79.6026315789
446,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2011,22462.0,Telangana,79.6026315789
447,Adilabad,Maize,Rabi,Production (In Tonnes),tonnes,2012,24344.0,Telangana,79.6026315789
448,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,1999,4.1818181818,Telangana,79.6026315789
449,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2000,3.8449905482,Telangana,79.6026315789
450,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2001,4.5930257283,Telangana,79.6026315789
451,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2002,4.5390043868,Telangana,79.6026315789
452,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2003,4.0359051079,Telangana,79.6026315789
453,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2004,4.4029850746,Telangana,79.6026315789
454,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2005,2.2029296177,Telangana,79.6026315789
455,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2006,2.8470084114,Telangana,79.6026315789
456,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2007,3.391959799,Telangana,79.6026315789
457,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2008,2.5,Telangana,79.6026315789
458,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2009,3.6129975414,Telangana,79.6026315789
459,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2010,3.8560367772,Telangana,79.6026315789
460,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2011,3.3400743494,Telangana,79.6026315789
461,Adilabad,Maize,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2012,4.9389328464,Telangana,79.6026315789
462,Adilabad,Ragi,Total,Area (In Hectare),hectare,2003,171.0,Telangana,79.6026315789
463,Adilabad,Ragi,Total,Production (In Tonnes),tonnes,2003,200.0,Telangana,79.6026315789
464,Adilabad,Ragi,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2003,1.1695906433,Telangana,79.6026315789
465,Adilabad,Ragi,Kharif,Area (In Hectare),hectare,2003,158.0,Telangana,79.6026315789
466,Adilabad,Ragi,Kharif,Production (In Tonnes),tonnes,2003,183.0,Telangana,79.6026315789
467,Adilabad,Ragi,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2003,1.1582278481,Telangana,79.6026315789
468,Adilabad,Ragi,Rabi,Area (In Hectare),hectare,2003,13.0,Telangana,79.6026315789
469,Adilabad,Ragi,Rabi,Production (In Tonnes),tonnes,2003,17.0,Telangana,79.6026315789
470,Adilabad,Ragi,Rabi,Yield (Tonnes/Hect.),Tonnes/Hect,2003,1.3076923077,Telangana,79.6026315789
471,Adilabad,Small millets,Kharif,Area (In Hectare),hectare,2001,23.0,Telangana,79.6026315789
472,Adilabad,Small millets,Kharif,Area (In Hectare),hectare,2002,4.0,Telangana,79.6026315789
473,Adilabad,Small millets,Kharif,Area (In Hectare),hectare,2003,160.0,Telangana,79.6026315789
474,Adilabad,Small millets,Kharif,Area (In Hectare),hectare,2004,2.0,Telangana,79.6026315789
475,Adilabad,Small millets,Kharif,Production (In Tonnes),tonnes,2001,15.0,Telangana,79.6026315789
476,Adilabad,Small millets,Kharif,Production (In Tonnes),tonnes,2002,1.0,Telangana,79.6026315789
477,Adilabad,Small millets,Kharif,Production (In Tonnes),tonnes,2003,78.0,Telangana,79.6026315789
478,Adilabad,Small millets,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2001,0.65217391304,Telangana,79.6026315789
479,Adilabad,Small millets,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2002,0.25,Telangana,79.6026315789
480,Adilabad,Small millets,Kharif,Yield (Tonnes/Hect.),Tonnes/Hect,2003,0.4875,Telangana,79.6026315789
481,Adilabad,Gram,Total,Area (In Hectare),hectare,2002,3278.0,Telangana,79.6026315789
482,Adilabad,Gram,Total,Area (In Hectare),hectare,2005,7100.0,Telangana,79.6026315789
483,Adilabad,Gram,Total,Production (In Tonnes),tonnes,2002,3622.0,Telangana,79.6026315789
484,Adilabad,Gram,Total,Production (In Tonnes),tonnes,2005,6241.0,Telangana,79.6026315789
485,Adilabad,Gram,Total,Yield (Tonnes/Hect.),Tonnes/Hect,2002,1.1049420378,Telangana,79.6026315789
